Cycle,District,Jurisdiction,Name,Path,Race,Station
2016,,Non-Candidate Issue Ads,NEXTGEN CLIMATE ACTION COMMITTEE,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2016/Non-Candidate Issue Ads/NEXTGEN CLIMATE ACTION COMMITTEE,,KPHO-TV
2016,,Non-Candidate Issue Ads,Open  Honest Coalition,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2016/Non-Candidate Issue Ads/Open  Honest Coalition,,KPHO-TV
2016,,Non-Candidate Issue Ads,Prop 124,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2016/Non-Candidate Issue Ads/Prop 124,,KPHO-TV
2016,,Non-Candidate Issue Ads,SAVE OUR AZ SOLAR,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2016/Non-Candidate Issue Ads/SAVE OUR AZ SOLAR,,KPHO-TV
2016,,Non-Candidate Issue Ads,STOP HILLARY PAC,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2016/Non-Candidate Issue Ads/STOP HILLARY PAC,,KPHO-TV
2016,,Non-Candidate Issue Ads,Trusted Leadership Pac,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2016/Non-Candidate Issue Ads/Trusted Leadership Pac,,KPHO-TV
2016,,Non-Candidate Issue Ads,US Chamber of Commerce,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2016/Non-Candidate Issue Ads/US Chamber of Commerce,,KPHO-TV
2016,,Non-Candidate Issue Ads,Vote Yes AZ Sch Prop 123,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2016/Non-Candidate Issue Ads/Vote Yes AZ Sch Prop 123,,KPHO-TV
2016,,State,Bill Montgomery for Maricopa County Attorney,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2016/State/Bill Montgomery for Maricopa County Attorney,,KPHO-TV
2016,,Federal,BERNIE SANDERS,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTAZ/Political Files/2016/Federal/President/BERNIE SANDERS,,KTAZ
2016,,Federal,HILLARY,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTAZ/Political Files/2016/Federal/President/HILLARY,,KTAZ
2016,,Federal,KIRKPATRICK,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTAZ/Political Files/2016/Federal/US Senate/KIRKPATRICK,,KTAZ
2016,,Federal,MCCAIN,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTAZ/Political Files/2016/Federal/US Senate/MCCAIN,,KTAZ
2016,,Non-Candidate Issue Ads,PROP 123,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTAZ/Political Files/2016/Non-Candidate Issue Ads/PROP 123,,KTAZ
2016,,Non-Candidate Issue Ads,PROP 205,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTAZ/Political Files/2016/Non-Candidate Issue Ads/PROP 205,,KTAZ
2016,,Non-Candidate Issue Ads,PROP 206,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTAZ/Political Files/2016/Non-Candidate Issue Ads/PROP 206,,KTAZ
2016,,Federal,BERNIE SANDERS FOR PRESIDENT,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2016/Federal/President/BERNIE SANDERS FOR PRESIDENT,,KTVK
2016,,Federal,DONALD TRUMP FOR PRESIDENT,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2016/Federal/President/DONALD TRUMP FOR PRESIDENT,,KTVK
2016,,Federal,HENRY HEWES FOR PRESIDENT,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2016/Federal/President/HENRY HEWES FOR PRESIDENT,,KTVK
2016,,Federal,HILLARY CLINTON FOR PRESIDENT,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2016/Federal/President/HILLARY CLINTON FOR PRESIDENT,,KTVK
2016,,Federal,TED CRUZ FOR PRESIDENT,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2016/Federal/President/TED CRUZ FOR PRESIDENT,,KTVK
2016,,Federal,KIRKPATRICK FOR SENATE,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2016/Federal/US Senate/KIRKPATRICK FOR SENATE,,KTVK
2016,,Federal,MCCAIN FOR SENATE,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2016/Federal/US Senate/MCCAIN FOR SENATE,,KTVK
2016,,Federal,NRSC - MCCAIN,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2016/Federal/US Senate/NRSC - MCCAIN,,KTVK
2016,AZ 01,Federal,PAUL BABEU FOR CONGRESS,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2016/Federal/US House/AZ 01/PAUL BABEU FOR CONGRESS,,KTVK
2016,AZ 01,Federal,PAUL BABEU NRCC,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2016/Federal/US House/AZ 01/PAUL BABEU NRCC,,KTVK
2016,AZ 01,Federal,ROGERS FOR CONGRESS,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2016/Federal/US House/AZ 01/ROGERS FOR CONGRESS,,KTVK
2016,AZ 01,Federal,TOM OHALLERAN FOR CONGRESS,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2016/Federal/US House/AZ 01/TOM OHALLERAN FOR CONGRESS,,KTVK
2016,AZ 05,Federal,JONES FOR CONGRESS,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2016/Federal/US House/AZ 05/JONES FOR CONGRESS,,KTVK
2016,AZ 09,Federal,SINEMA FOR CONGRESS,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2016/Federal/US House/AZ 09/SINEMA FOR CONGRESS,,KTVK
2016,,Local,ARPAIO FOR SHERIFF,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2016/Local/ARPAIO FOR SHERIFF,,KTVK
2016,,Non-Candidate Issue Ads,ALLIANCE FOR HEALTHCARE SECURITY,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2016/Non-Candidate Issue Ads/ALLIANCE FOR HEALTHCARE SECURITY,,KTVK
2016,,Non-Candidate Issue Ads,Arizona Grassroots Action,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2016/Non-Candidate Issue Ads/Arizona Grassroots Action,,KTVK
2016,,Non-Candidate Issue Ads,ARIZONA HEALTHY WORKING FAMILIES,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2016/Non-Candidate Issue Ads/ARIZONA HEALTHY WORKING FAMILIES,,KTVK
2016,,Non-Candidate Issue Ads,ARIZONA SAFETY AND  JUSTICE,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2016/Non-Candidate Issue Ads/ARIZONA SAFETY AND  JUSTICE,,KTVK
2016,,Non-Candidate Issue Ads,AZ 4 Strong Leadership in Support of Prop 124,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2016/Non-Candidate Issue Ads/AZ 4 Strong Leadership in Support of Prop 124,,KTVK
2016,,Non-Candidate Issue Ads,AZ COALITION RELIABLE ELECTRICITY,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2016/Non-Candidate Issue Ads/AZ COALITION RELIABLE ELECTRICITY,,KTVK
2016,,Non-Candidate Issue Ads,AZS FOR RESPONSIBLE DRUG POLICY,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2016/Non-Candidate Issue Ads/AZS FOR RESPONSIBLE DRUG POLICY,,KTVK
2016,,Non-Candidate Issue Ads,Campaign to Regulate Marijuana Like Alcohol,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2016/Non-Candidate Issue Ads/Campaign to Regulate Marijuana Like Alcohol,,KTVK
2016,,Non-Candidate Issue Ads,CENTER FORWARD,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2016/Non-Candidate Issue Ads/CENTER FORWARD,,KTVK
2016,,Non-Candidate Issue Ads,Club For Growth Action,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2016/Non-Candidate Issue Ads/Club For Growth Action,,KTVK
2016,,Non-Candidate Issue Ads,DCCC,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2016/Non-Candidate Issue Ads/DCCC,,KTVK
2016,,Non-Candidate Issue Ads,House Majority Pac,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2016/Non-Candidate Issue Ads/House Majority Pac,,KTVK
2016,,Non-Candidate Issue Ads,JUDICIAL CRISIS NETWORK,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2016/Non-Candidate Issue Ads/JUDICIAL CRISIS NETWORK,,KTVK
2016,,Non-Candidate Issue Ads,KELLIPAC,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2016/Non-Candidate Issue Ads/KELLIPAC,,KTVK
2016,,Non-Candidate Issue Ads,MARICOPA STRONG,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2016/Non-Candidate Issue Ads/MARICOPA STRONG,,KTVK
2016,,Non-Candidate Issue Ads,Open Honest Coalition,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2016/Non-Candidate Issue Ads/Open Honest Coalition,,KTVK
2016,,Non-Candidate Issue Ads,SAVE OUR AZ SOLAR,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2016/Non-Candidate Issue Ads/SAVE OUR AZ SOLAR,,KTVK
2016,,Non-Candidate Issue Ads,STOP HILLARY PAC,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2016/Non-Candidate Issue Ads/STOP HILLARY PAC,,KTVK
2016,,Non-Candidate Issue Ads,TRUSTED LEADERSHIP PAC,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2016/Non-Candidate Issue Ads/TRUSTED LEADERSHIP PAC,,KTVK
2016,,Non-Candidate Issue Ads,US Chamber of Commerce,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2016/Non-Candidate Issue Ads/US Chamber of Commerce,,KTVK
2016,,Non-Candidate Issue Ads,Vote Yes AZ Sch Prop 123,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2016/Non-Candidate Issue Ads/Vote Yes AZ Sch Prop 123,,KTVK
2016,,Non-Candidate Issue Ads,YES ON PROP 124,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2016/Non-Candidate Issue Ads/YES ON PROP 124,,KTVK
2016,,State,Bill Montgomery Maricopa County Attorney,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2016/State/Bill Montgomery Maricopa County Attorney,,KTVK
2016,,Federal,Bernie Sanders,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVW-DT/Political Files/2016/Federal/President/Bernie Sanders,,KTVW-DT
2016,,Federal,HILLARY RODHAM CLINTON,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVW-DT/Political Files/2016/Federal/President/HILLARY RODHAM CLINTON,,KTVW-DT
2016,,Federal,Roque De La Fuente,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVW-DT/Political Files/2016/Federal/President/Roque De La Fuente,,KTVW-DT
2016,,Federal,Ann Kirkpatrick,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVW-DT/Political Files/2016/Federal/US Senate/Ann Kirkpatrick,,KTVW-DT
2016,,Federal,Friends of John Mc Cain,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVW-DT/Political Files/2016/Federal/US Senate/Friends of John Mc Cain,,KTVW-DT
2016,,Non-Candidate Issue Ads,AZ Healthy Working Families YES 206,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVW-DT/Political Files/2016/Non-Candidate Issue Ads/AZ Healthy Working Families YES 206,,KTVW-DT
2016,,Non-Candidate Issue Ads,Campaign to Regulate Marijuana like Alcohol,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVW-DT/Political Files/2016/Non-Candidate Issue Ads/Campaign to Regulate Marijuana like Alcohol,,KTVW-DT
2016,,Non-Candidate Issue Ads,Open and Honest Coalition,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVW-DT/Political Files/2016/Non-Candidate Issue Ads/Open and Honest Coalition,,KTVW-DT
2016,,State,PROP 123  Yes for AZ Schools,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVW-DT/Political Files/2016/State/PROP 123  Yes for AZ Schools,,KTVW-DT
2016,,Federal,Bernie Sanders,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2016/Federal/President/Bernie Sanders,,KPNX
2016,,Federal,Donald Trump,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2016/Federal/President/Donald Trump,,KPNX
2016,,Federal,Henry Hewes,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2016/Federal/President/Henry Hewes,,KPNX
2016,,Federal,Hillary Clinton,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2016/Federal/President/Hillary Clinton,,KPNX
2016,,Federal,Kirkpatrick for Senate,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2016/Federal/US Senate/Kirkpatrick for Senate,,KPNX
2016,,Federal,McCain for Senate,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2016/Federal/US Senate/McCain for Senate,,KPNX
2016,,Federal,McCainNRSC,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2016/Federal/US Senate/McCainNRSC,,KPNX
2016,AZ01,Federal,Rogers 2016,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2016/Federal/US House/AZ01/Rogers 2016,,KPNX
2016,AZ05,Federal,Jones 2016,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2016/Federal/US House/AZ05/Jones 2016,,KPNX
2016,AZ05,Federal,Stapley 2016,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2016/Federal/US House/AZ05/Stapley 2016,,KPNX
2016,AZ09,Federal,Sinema 2016,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2016/Federal/US House/AZ09/Sinema 2016,,KPNX
2016,,Local,Arpaio 2016,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2016/Local/Arpaio 2016,,KPNX
2016,,Local,Penzone 2016,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2016/Local/Penzone 2016,,KPNX
2016,,Non-Candidate Issue Ads,Alliance for Healthcare Security,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2016/Non-Candidate Issue Ads/Alliance for Healthcare Security,,KPNX
2016,,Non-Candidate Issue Ads,American Association of Nurse Practitioners,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2016/Non-Candidate Issue Ads/American Association of Nurse Practitioners,,KPNX
2016,,Non-Candidate Issue Ads,Arizona Healthy Working Families,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2016/Non-Candidate Issue Ads/Arizona Healthy Working Families,,KPNX
2016,,Non-Candidate Issue Ads,Arizona Safety  Justice,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2016/Non-Candidate Issue Ads/Arizona Safety  Justice,,KPNX
2016,,Non-Candidate Issue Ads,Arizonans for Strong Leadership in Support of Prop 124,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2016/Non-Candidate Issue Ads/Arizonans for Strong Leadership in Support of Prop 124,,KPNX
2016,,Non-Candidate Issue Ads,AZ 4 Resp Drug Polcy,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2016/Non-Candidate Issue Ads/AZ 4 Resp Drug Polcy,,KPNX
2016,,Non-Candidate Issue Ads,AZ Coalition for Reliable Electricity,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2016/Non-Candidate Issue Ads/AZ Coalition for Reliable Electricity,,KPNX
2016,,Non-Candidate Issue Ads,AZ Grassroots Action,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2016/Non-Candidate Issue Ads/AZ Grassroots Action,,KPNX
2016,,Non-Candidate Issue Ads,Campaign to Regulate Marijuana Like Alcohol,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2016/Non-Candidate Issue Ads/Campaign to Regulate Marijuana Like Alcohol,,KPNX
2016,,Non-Candidate Issue Ads,Center Forward,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2016/Non-Candidate Issue Ads/Center Forward,,KPNX
2016,,Non-Candidate Issue Ads,Club for Growth 2016,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2016/Non-Candidate Issue Ads/Club for Growth 2016,,KPNX
2016,,Non-Candidate Issue Ads,DCCC,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2016/Non-Candidate Issue Ads/DCCC,,KPNX
2016,,Non-Candidate Issue Ads,House Majority Pac,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2016/Non-Candidate Issue Ads/House Majority Pac,,KPNX
2016,,Non-Candidate Issue Ads,Judicial Crisis Network,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2016/Non-Candidate Issue Ads/Judicial Crisis Network,,KPNX
2016,,Non-Candidate Issue Ads,Kelli PAC,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2016/Non-Candidate Issue Ads/Kelli PAC,,KPNX
2016,,Non-Candidate Issue Ads,Lets Vote YES for Arizona Schools of Prop 123,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2016/Non-Candidate Issue Ads/Lets Vote YES for Arizona Schools of Prop 123,,KPNX
2016,,Non-Candidate Issue Ads,Maricopa Strong,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2016/Non-Candidate Issue Ads/Maricopa Strong,,KPNX
2016,,Non-Candidate Issue Ads,Save Our AZ Solar,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2016/Non-Candidate Issue Ads/Save Our AZ Solar,,KPNX
2016,,Non-Candidate Issue Ads,Stop Hillary PAC,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2016/Non-Candidate Issue Ads/Stop Hillary PAC,,KPNX
2016,,Non-Candidate Issue Ads,Trusted Leadership,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2016/Non-Candidate Issue Ads/Trusted Leadership,,KPNX
2016,,Non-Candidate Issue Ads,US Chamber of Commerce,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2016/Non-Candidate Issue Ads/US Chamber of Commerce,,KPNX
2016,,Non-Candidate Issue Ads,Yes On Prop 124,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2016/Non-Candidate Issue Ads/Yes On Prop 124,,KPNX
2014,AZ-01,Federal,Kirkpatrick for Congress,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/Federal/US House/AZ-01/Kirkpatrick for Congress,,KPHO-TV
2014,AZ-01,Federal,Tobin for Congress,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/Federal/US House/AZ-01/Tobin for Congress,,KPHO-TV
2014,AZ-09,Federal,Rodgers,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/Federal/US House/AZ-09/Rodgers,,KPHO-TV
2014,AZ-09,Federal,Sinema,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/Federal/US House/AZ-09/Sinema,,KPHO-TV
2014,,Non-Candidate Issue Ads,Free Enterprise Club,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/Non-Candidate Issue Ads/Free Enterprise Club,,KPHO-TV
2014,,Non-Candidate Issue Ads,60 Plus Association,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/Non-Candidate Issue Ads/60 Plus Association,,KPHO-TV
2014,,Non-Candidate Issue Ads,Alliance for Solar Choice,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/Non-Candidate Issue Ads/Alliance for Solar Choice,,KPHO-TV
2014,,Non-Candidate Issue Ads,American Action Network,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/Non-Candidate Issue Ads/American Action Network,,KPHO-TV
2014,,Non-Candidate Issue Ads,American Encore,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/Non-Candidate Issue Ads/American Encore,,KPHO-TV
2014,,Non-Candidate Issue Ads,Americans for Prosperity,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/Non-Candidate Issue Ads/Americans for Prosperity,,KPHO-TV
2014,,Non-Candidate Issue Ads,Arizona Association of Realtors Leaders,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/Non-Candidate Issue Ads/Arizona Association of Realtors Leaders,,KPHO-TV
2014,,Non-Candidate Issue Ads,Arizona Public Integrity Alliance,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/Non-Candidate Issue Ads/Arizona Public Integrity Alliance,,KPHO-TV
2014,,Non-Candidate Issue Ads,Arizonas Legacy,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/Non-Candidate Issue Ads/Arizonas Legacy,,KPHO-TV
2014,,Non-Candidate Issue Ads,Better Leaders for Arizona,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/Non-Candidate Issue Ads/Better Leaders for Arizona,,KPHO-TV
2014,,Non-Candidate Issue Ads,Center Forward,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/Non-Candidate Issue Ads/Center Forward,,KPHO-TV
2014,,Non-Candidate Issue Ads,Citizens for Phoenix Pensions,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/Non-Candidate Issue Ads/Citizens for Phoenix Pensions,,KPHO-TV
2014,,Non-Candidate Issue Ads,Conservative Leaders for Arizona,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/Non-Candidate Issue Ads/Conservative Leaders for Arizona,,KPHO-TV
2014,,Non-Candidate Issue Ads,DCCC,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/Non-Candidate Issue Ads/DCCC,,KPHO-TV
2014,,Non-Candidate Issue Ads,Everytown 4 Gun Safety,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/Non-Candidate Issue Ads/Everytown 4 Gun Safety,,KPHO-TV
2014,,Non-Candidate Issue Ads,Firefighters in Opposition to Prop 487,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/Non-Candidate Issue Ads/Firefighters in Opposition to Prop 487,,KPHO-TV
2014,,Non-Candidate Issue Ads,Grand Canyon Committee For Justice,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/Non-Candidate Issue Ads/Grand Canyon Committee For Justice,,KPHO-TV
2014,,Non-Candidate Issue Ads,House Majority Pac,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/Non-Candidate Issue Ads/House Majority Pac,,KPHO-TV
2014,,Non-Candidate Issue Ads,Legacy Foundation,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/Non-Candidate Issue Ads/Legacy Foundation,,KPHO-TV
2014,,Non-Candidate Issue Ads,Libre Iniative,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/Non-Candidate Issue Ads/Libre Iniative,,KPHO-TV
2014,,Non-Candidate Issue Ads,NRCC,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/Non-Candidate Issue Ads/NRCC,,KPHO-TV
2014,,Non-Candidate Issue Ads,Patriot Majority Pac,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/Non-Candidate Issue Ads/Patriot Majority Pac,,KPHO-TV
2014,,Non-Candidate Issue Ads,Patriot Majority USA,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/Non-Candidate Issue Ads/Patriot Majority USA,,KPHO-TV
2014,,Non-Candidate Issue Ads,Proposition 303 Right to Try,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/Non-Candidate Issue Ads/Proposition 303 Right to Try,,KPHO-TV
2014,,Non-Candidate Issue Ads,RAGA Arizona Pac,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/Non-Candidate Issue Ads/RAGA Arizona Pac,,KPHO-TV
2014,,Non-Candidate Issue Ads,Restore Arizonas Future,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/Non-Candidate Issue Ads/Restore Arizonas Future,,KPHO-TV
2014,,Non-Candidate Issue Ads,Restore Education Funding Now,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/Non-Candidate Issue Ads/Restore Education Funding Now,,KPHO-TV
2014,,Non-Candidate Issue Ads,Revitalize Arizona,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/Non-Candidate Issue Ads/Revitalize Arizona,,KPHO-TV
2014,,Non-Candidate Issue Ads,RGA Arizona Pac,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/Non-Candidate Issue Ads/RGA Arizona Pac,,KPHO-TV
2014,,Non-Candidate Issue Ads,Save Our Future Now,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/Non-Candidate Issue Ads/Save Our Future Now,,KPHO-TV
2014,,Non-Candidate Issue Ads,Stand for Children,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/Non-Candidate Issue Ads/Stand for Children,,KPHO-TV
2014,,Non-Candidate Issue Ads,TUSK,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/Non-Candidate Issue Ads/TUSK,,KPHO-TV
2014,,Non-Candidate Issue Ads,US Chamber of Commerce,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/Non-Candidate Issue Ads/US Chamber of Commerce,,KPHO-TV
2014,,Non-Candidate Issue Ads,Yes on 480,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/Non-Candidate Issue Ads/Yes on 480,,KPHO-TV
