Committee,Date,Program,Rate,Station,Cycle
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-10-24,M-F7a-8a,"$1,20000",KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-10-25,M-F7a-8a,"$1,20000",KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-10-26,M-F7a-8a,"$1,20000",KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-10-24,ColbertTheLateShowwithStephenColbert,"$1,50000",KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-10-25,ColbertTheLateShowwithStephenColbert,"$1,50000",KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-10-26,ColbertTheLateShowwithStephenColbert,"$1,50000",KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-10-28,Sun11p-12amElementary,$35000,KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-10-28,Sun11p-12amElementary,$35000,KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-10-27,NCAAF-BallPrime,"$7,00000",KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-10-26,M-F5-530am,$55000,KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-10-27,Sat1-2amTheListener,$20000,KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-10-28,Sun12-1amMurdochMysteries,$30000,KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-10-31,M-F7a-8a,"$1,20000",KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-11-01,M-F7a-8a,"$1,20000",KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-11-02,M-F7a-8a,"$1,20000",KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-10-31,M-F8a-9a,"$1,20000",KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-11-01,M-F8a-9a,"$1,20000",KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-11-02,M-F8a-9a,"$1,20000",KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-11-05,M-F8a-9a,"$1,20000",KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-11-06,M-F8a-9a,"$1,20000",KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-10-31,ColbertTheLateShowwithStephenColbert,"$1,50000",KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-11-01,ColbertTheLateShowwithStephenColbert,"$1,50000",KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-11-02,ColbertTheLateShowwithStephenColbert,"$1,50000",KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-10-31,JamesCordenTheLateLateShowwithJamesCorden,$55000,KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-11-01,JamesCordenTheLateLateShowwithJamesCorden,$55000,KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-11-02,JamesCordenTheLateLateShowwithJamesCorden,$55000,KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-11-03,Sat11p-12amPersonofInterest,$55000,KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-10-31,M-F3-4pPeople'sCourt,"$1,50000",KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-11-01,M-F3-4pPeople'sCourt,"$1,50000",KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-11-02,M-F3-4pPeople'sCourt,"$1,50000",KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-11-05,M-F7a-8a,"$1,20000",KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-11-06,M-F7a-8a,"$1,20000",KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-11-05,M-F430-5pInsideEdition,"$1,20000",KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-10-31,JamesCordenTheLateLateShowwithJamesCorden,$55000,KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-11-01,JamesCordenTheLateLateShowwithJamesCorden,$55000,KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-11-02,JamesCordenTheLateLateShowwithJamesCorden,$55000,KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-11-05,M-F8a-9a,"$1,20000",KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-11-06,M-F8a-9a,"$1,20000",KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-11-04,CBSSundayMorning,"$3,20000",KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-11-05,M-F530pNews,"$3,00000",KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-11-05,M-FLateNews,"$6,00000",KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-11-04,Sun1030-11pmNews,"$3,00000",KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-11-05,ColbertTheLateShowwithStephenColbert,"$1,50000",KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-11-05,JamesCordenTheLateLateShowwithJamesCorden,$55000,KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-11-04,NFL(Late),"1$10,00000",KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-11-03,SportsWrapSat/SunSportsWrap,"$2,00000",KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-11-03,SpecialLateNewscastsLateNewscasts,"$2,50000",KPHO-TV,2018
KATIE HOBBS SEC OF STATE AZ DEM PARTY,2018-11-04,Sun11p-12amElementary,$35000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-10,M-F7a-8a,$40000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-11,M-F7a-8a,$40000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-12,M-F7a-8a,$40000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-13,M-F7a-8a,$40000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-14,M-F7a-8a,$40000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-10,M-F8a-9a,$40000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-11,M-F8a-9a,$40000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-12,M-F8a-9a,$40000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-13,M-F8a-9a,$40000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-14,M-F8a-9a,$40000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-10,M-F9a-10aCBSPriceisRight,"$1,50000",KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-11,M-F9a-10aCBSPriceisRight,"$1,50000",KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-12,M-F9a-10aCBSPriceisRight,"$1,50000",KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-13,M-F9a-10aCBSPriceisRight,"$1,50000",KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-14,M-F9a-10aCBSPriceisRight,"$1,50000",KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-10,M-F5PMNews,$70000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-11,M-F5PMNews,$70000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-12,M-F5PMNews,$70000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-13,M-F5PMNews,$70000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-14,M-F5PMNews,$70000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-10,M-F530pNews,$65000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-11,M-F530pNews,$65000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-12,M-F530pNews,$65000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-13,M-F530pNews,$65000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-14,M-F530pNews,$65000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-10,M-FLateNews,"$1,20000",KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-11,M-FLateNews,"$1,20000",KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-12,M-FLateNews,"$1,20000",KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-13,M-FLateNews,"$1,20000",KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-14,M-FLateNews,"$1,20000",KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-15,Sat6PMNews,$65000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-16,CBSSundayMorning,"$1,40000",KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-16,Su530PMNews,$70000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-16,Sun10-1030pNews,$70000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-17,M-F7a-8a,$75000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-18,M-F7a-8a,$75000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-19,M-F7a-8a,$75000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-20,M-F7a-8a,$75000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-21,M-F7a-8a,$75000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-17,M-F9a-10aCBSPriceisRight,"$1,50000",KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-18,M-F9a-10aCBSPriceisRight,"$1,50000",KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-19,M-F9a-10aCBSPriceisRight,"$1,50000",KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-20,M-F9a-10aCBSPriceisRight,"$1,50000",KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-21,M-F9a-10aCBSPriceisRight,"$1,50000",KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-17,M-F5PMNews,$70000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-18,M-F5PMNews,$70000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-19,M-F5PMNews,$70000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-20,M-F5PMNews,$70000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-21,M-F5PMNews,$70000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-17,M-F530pNews,$65000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-18,M-F530pNews,$65000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-19,M-F530pNews,$65000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-20,M-F530pNews,$65000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-21,M-F530pNews,$65000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-17,M-FLateNews,$60000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-18,M-FLateNews,$60000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-19,M-FLateNews,$60000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-20,M-FLateNews,$60000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-21,M-FLateNews,$60000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-22,Sat6PMNews,$65000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-23,CBSSundayMorning,"$1,40000",KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-23,Su530PMNews,$70000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-23,Sun10-1030pNews,$70000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-20,M-F8a-9a,$40000,KPHO-TV,2018
MARK BRNOVICH FOR AZ ATTORNEY GENERAL,2018-09-21,M-F8a-9a,$40000,KPHO-TV,2018
MARK MANOIL FOR AZ TREASURER D,2018-08-20,ColbertTheLateShowwithStephenColbert,$40000,KPHO-TV,2018
MARK MANOIL FOR AZ TREASURER D,2018-08-21,ColbertTheLateShowwithStephenColbert,$40000,KPHO-TV,2018
MARK MANOIL FOR AZ TREASURER D,2018-08-22,ColbertTheLateShowwithStephenColbert,$40000,KPHO-TV,2018
MARK MANOIL FOR AZ TREASURER D,2018-08-23,ColbertTheLateShowwithStephenColbert,$40000,KPHO-TV,2018
MARK MANOIL FOR AZ TREASURER D,2018-08-24,ColbertTheLateShowwithStephenColbert,$40000,KPHO-TV,2018
MARK MANOIL FOR AZ TREASURER D,2018-08-26,FaceTheNation,$40000,KPHO-TV,2018
MARK MANOIL FOR AZ TREASURER D,2018-08-20,CBSEveningNewsM-Fri,"$1,50000",KPHO-TV,2018
MARK MANOIL FOR AZ TREASURER D,2018-08-21,CBSEveningNewsM-Fri,"$1,50000",KPHO-TV,2018
MARK MANOIL FOR AZ TREASURER D,2018-08-22,CBSEveningNewsM-Fri,"$1,50000",KPHO-TV,2018
MARK MANOIL FOR AZ TREASURER D,2018-08-23,CBSEveningNewsM-Fri,"$1,50000",KPHO-TV,2018
MARK MANOIL FOR AZ TREASURER D,2018-08-24,CBSEveningNewsM-Fri,"$1,50000",KPHO-TV,2018
MARK MANOIL FOR AZ TREASURER D,2018-10-22,JamesCordenTheLateLateShowwithJamesCorden,$55000,KPHO-TV,2018
MARK MANOIL FOR AZ TREASURER D,2018-10-23,LateFringeNewsRepeatM-F10pmNewsRepeat,$7000,KPHO-TV,2018
MARK MANOIL FOR AZ TREASURER D,2018-10-23,M-F4-430a,$14000,KPHO-TV,2018
MARK MANOIL FOR AZ TREASURER D,2018-10-23,M-F430-5a,$7500,KPHO-TV,2018
MARK MANOIL FOR AZ TREASURER D,2018-10-23,M-F530-6amM-F530-6a,$26000,KPHO-TV,2018
MARK MANOIL FOR AZ TREASURER D,2018-10-23,M-F6-630a,$40000,KPHO-TV,2018
MARK MANOIL FOR AZ TREASURER D,2018-10-23,JamesCordenTheLateLateShowwithJamesCorden,$55000,KPHO-TV,2018
MARK MANOIL FOR AZ TREASURER D,2018-10-24,LateFringeNewsRepeatM-F10pmNewsRepeat,$7000,KPHO-TV,2018
MARK MANOIL FOR AZ TREASURER D,2018-10-24,M-F430-5a,$7500,KPHO-TV,2018
MARK MANOIL FOR AZ TREASURER D,2018-10-24,M-F530-6amM-F530-6a,$26000,KPHO-TV,2018
MARK MANOIL FOR AZ TREASURER D,2018-10-24,JamesCordenTheLateLateShowwithJamesCorden,$55000,KPHO-TV,2018
MARK MANOIL FOR AZ TREASURER D,2018-10-25,LateFringeNewsRepeatM-F10pmNewsRepeat,$7000,KPHO-TV,2018
MARK MANOIL FOR AZ TREASURER D,2018-10-25,M-F4-430a,$14000,KPHO-TV,2018
MARK MANOIL FOR AZ TREASURER D,2018-10-25,M-F430-5a,$7500,KPHO-TV,2018
MARK MANOIL FOR AZ TREASURER D,2018-10-25,M-F530-6amM-F530-6a,$26000,KPHO-TV,2018
MARK MANOIL FOR AZ TREASURER D,2018-10-25,M-F530pNews,"$1,00000",KPHO-TV,2018
MARK MANOIL FOR AZ TREASURER D,2018-10-25,ColbertTheLateShowwithStephenColbert,"$1,50000",KPHO-TV,2018
MARK MANOIL FOR AZ TREASURER D,2018-10-25,JamesCordenTheLateLateShowwithJamesCorden,$55000,KPHO-TV,2018
MARK MANOIL FOR AZ TREASURER D,2018-10-26,LateFringeNewsRepeatM-F10pmNewsRepeat,$7000,KPHO-TV,2018
MARK MANOIL FOR AZ TREASURER D,2018-10-26,M-F4-430a,$14000,KPHO-TV,2018
MARK MANOIL FOR AZ TREASURER D,2018-10-26,M-F5-530am,$26000,KPHO-TV,2018
MARK MANOIL FOR AZ TREASURER D,2018-10-26,M-F530-6amM-F530-6a,$26000,KPHO-TV,2018
MARK MANOIL FOR AZ TREASURER D,2018-10-26,M-F6-630a,$40000,KPHO-TV,2018
MARK MANOIL FOR AZ TREASURER D,2018-10-26,JamesCordenTheLateLateShowwithJamesCorden,$55000,KPHO-TV,2018
MARK MANOIL FOR AZ TREASURER D,2018-10-27,Sat12-1amElementary,$12500,KPHO-TV,2018
MARK MANOIL FOR AZ TREASURER D,2018-10-28,Sun11p-12amElementary,$18500,KPHO-TV,2018
MARK MANOIL FOR AZ TREASURER D,2018-10-28,Sun11p-12amElementary,$18500,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-07-30,M-F630-7a,$13500,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-01,M-F630-7a,$13500,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-03,M-F630-7a,$13500,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-06,M-F630-7a,$13500,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-07-30,M-F7a-8a,$17500,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-07-31,M-F7a-8a,$35000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-01,M-F7a-8a,$17500,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-02,M-F7a-8a,$17500,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-03,M-F7a-8a,$35000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-06,M-F7a-8a,$17500,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-07-30,M-F8a-9a,$17500,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-07-31,M-F8a-9a,$17500,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-01,M-F8a-9a,$35000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-02,M-F8a-9a,$17500,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-03,M-F8a-9a,$35000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-06,M-F8a-9a,$35000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-04,Sat5a-7a,$6500,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-07-29,CBSSundayMorning,$60000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-05,CBSSundayMorning,$60000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-07-30,M-F9a-10aCBSPriceisRight,$32500,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-07-31,M-F9a-10aCBSPriceisRight,$32500,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-01,M-F9a-10aCBSPriceisRight,$60000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-06,M-F9a-10aCBSPriceisRight,$60000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-07-30,M-F10-11aDrPhil,$16500,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-07-31,M-F10-11aDrPhil,$30000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-02,M-F10-11aDrPhil,$30000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-03,M-F10-11aDrPhil,$30000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-01,M-F11a-12pCBSYoung&theRestless,$55000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-02,M-F11a-12pCBSYoung&theRestless,$55000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-03,M-F11a-12pCBSYoung&theRestless,$55000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-07-30,M-FMiddayNews,$22500,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-07-31,M-FMiddayNews,$40000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-01,M-FMiddayNews,$40000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-03,M-FMiddayNews,$40000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-07-30,M-F1230-1pCBSBold&TheBeautiful,$25000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-07-31,M-F1230-1pCBSBold&TheBeautiful,$25000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-03,M-F1230-1pCBSBold&TheBeautiful,$45000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-06,M-F1230-1pCBSBold&TheBeautiful,$45000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-02,M-F1-2pmCBSTheTalk,$40000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-03,M-F1-2pmCBSTheTalk,$22500,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-06,M-F1-2pmCBSTheTalk,$40000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-07-31,M-F2-3pCBSLet'sMakeaDeal,$40000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-01,M-F2-3pCBSLet'sMakeaDeal,$40000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-02,M-F2-3pCBSLet'sMakeaDeal,$40000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-07-30,M-F3-4pPeople'sCourt,$15000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-03,M-F3-4pPeople'sCourt,$15000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-06,M-F3-4pPeople'sCourt,$15000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-07-31,M-F4-430pHotBench,$30000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-01,M-F4-430pHotBench,$30000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-02,M-F4-430pHotBench,$30000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-06,M-F4-430pHotBench,$30000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-07-30,M-F430-5pInsideEdition,$17500,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-07-31,M-F430-5pInsideEdition,$35000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-02,M-F430-5pInsideEdition,$35000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-03,M-F430-5pInsideEdition,$35000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-01,M-F5PMNews,$30000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-03,M-F5PMNews,$30000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-06,M-F5PMNews,$30000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-07-30,M-F530pNews,$30000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-07-31,M-F530pNews,$30000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-03,M-F530pNews,$30000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-06,M-F530pNews,$30000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-07-31,CBSEveningNewsM-Fri,"$1,50000",KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-01,CBSEveningNewsM-Fri,"$1,50000",KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-03,CBSEveningNewsM-Fri,"$1,50000",KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-06,CBSEveningNewsM-Fri,"$1,50000",KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-04,CBSEveningNewsSat-Sun,$35000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-07-29,Su530PMNews,$27500,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-05,Su530PMNews,$35000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-01,,$60000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-02,M-F630PMNews,$60000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-06,M-F630PMNews,$60000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-04,Sat6PMNews,$27500,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-07-29,Su530PMNews,$35000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-07-31,M-FLateNews,$45000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-02,M-FLateNews,$45000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-03,M-FLateNews,$45000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-07-29,Sun10-1030pNews,$30000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-05,Sun10-1030pNews,$30000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-07-30,ColbertTheLateShowwithStephenColbert,$22500,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-07-31,ColbertTheLateShowwithStephenColbert,$75000,KPHO-TV,2018
STEVE FARLEY FOR GOVERNOR,2018-08-03,ColbertTheLateShowwithStephenColbert,$75000,KPHO-TV,2018
